source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
265401044426506112,89.17833719602315,0.12739632106146603,56.078904323471484,0.14635282682168949,-0.08069489757664315,0.21468326920814831,18.0483,1.1628551,,,NOT_AVAILABLE,,,-0.11434552544153528,0.2308710079607215,-0.21517687105204253,0.23032695654964447
265349848416058880,89.30769254940388,0.13968827495842218,55.92361370565109,0.1409532976674316,0.043410482053052764,0.2088384942989974,17.925055,1.296915,,,NOT_AVAILABLE,,,0.049135053598489825,0.2433393521322366,-0.10186751913893193,0.22883122167919978
265417949418584832,89.11905857883912,0.11165307847207329,56.22115717200139,0.10773242586194037,0.13000820704235008,0.14367134722428332,17.827997,1.2659435,,,NOT_AVAILABLE,,,-0.10894780297480379,0.207410686333368,-0.05295917032464137,0.19483794746493183
265408019454219264,89.82727939608243,0.11183384471303177,56.256546799768984,0.11665579443292388,0.1188802936843298,0.1469918284733377,17.656248,0.89888954,,,NOT_AVAILABLE,,,0.13387466224333572,0.19721784935178538,-0.026980923106467894,0.18292258659197272
3140240122722419712,107.90545633357684,0.06639937997605307,4.43599583058708,0.08218354542667579,-0.09573592901225636,0.11004870300316374,16.57048,0.8485298,,,NOT_AVAILABLE,5748.0,,-0.04730020149690499,0.12925375387100968,0.03518680577100653,0.11253332288171378
3140275959930176256,108.96866049549178,0.12093643318393682,4.227846214789585,0.10128201005671215,0.11943532175430892,0.1299792465718557,17.500235,1.0827808,,,NOT_AVAILABLE,,,-0.20855849317994443,0.23677365016116456,0.07655014939180971,0.20336457495686977
3140307845766790528,108.82988317922232,0.11880677250246073,4.642608406000921,0.09506270701837258,0.10844001635610222,0.130177635212583,17.364632,0.7536926,,,NOT_AVAILABLE,,,0.07620874287744214,0.2355726281400174,-0.17507726927989858,0.20611471580348747
4197125849356900480,297.9720897970876,0.10391544637111129,-5.855435989622206,0.06636490962276546,0.021462064969429612,0.14685544296436523,17.236921,1.0541363,,,NOT_AVAILABLE,,,0.1579155348518271,0.2190213725962521,0.03472320396655689,0.13579900647757426
272259488724624768,65.28209054346398,0.11256962335850176,52.58779784341533,0.07328394577373205,0.07644176174221896,0.12223076740442627,17.591095,1.7862911,,,NOT_AVAILABLE,,,-0.19857364886090534,0.20139243027603834,-0.05211962593151298,0.1298125022564787
272226950052551808,66.00069250490219,0.14069650371834197,52.64193504557167,0.09373384943952594,0.07037230742662069,0.17742020450766854,17.770601,2.382187,,,NOT_AVAILABLE,,,0.00809974247672577,0.23997548708149988,0.09392204035119102,0.17261920057407162
272209533963498240,65.1295514069559,0.1167683008401363,52.40973461234558,0.08411091269829023,0.02405887282642615,0.1419096592433999,17.9362,1.8975105,,,NOT_AVAILABLE,,,-0.07070763055385193,0.21414790804704142,0.08905119420938629,0.150693219876071
2960409532798539904,73.76885276181744,0.08848198074938705,-24.13504233047502,0.10843858440238056,0.09285134326925963,0.15243988014982202,18.296846,0.54089737,,,NOT_AVAILABLE,,,0.1497126607138105,0.2085909932397478,0.15506054859032742,0.23045159055129982
2960471208529514880,74.65984942052603,0.08062558848210494,-23.962585955710125,0.11466585221983468,-0.13319534332899527,0.13764660863006584,17.675426,0.93966675,,,NOT_AVAILABLE,,,-0.07701756449934911,0.18843852031666725,0.08170565702282293,0.24987293862732207
3331475500081542016,96.61168321871041,0.13221538166578325,12.560439613466997,0.12331839107151764,-0.038323109654603664,0.13669737085552827,17.685682,1.3962231,,,NOT_AVAILABLE,,,-0.028234988689758784,0.24458643836228128,0.06485590171493856,0.20394455112922713
3331430312728415360,97.04899028424323,0.11399084729825565,12.535821249350652,0.11148579215332775,-0.11643283689416534,0.14867913851694864,17.20784,1.2974358,,,NOT_AVAILABLE,,,-0.002387274126885135,0.21854252704890384,0.15834408347840145,0.18609828476324475
